version,year,state,cumulative_scrape_rate,state_scrape_rate,cumulative_rows_scraped,state_rows_scraped,time_to_scrape
2.0.0,2023,Tennessee - TN,8.281057381790761,8.729672276262809,31640,768,00:01:27
2.0.0,2023,Texas - TX,8.273968395257818,8.165553170176612,33680,2040,00:04:09
2.0.0,2023,Utah - UT,8.279106313251223,9.069448233745314,33920,240,00:00:26
2.0.0,2023,Vermont - VT,8.281131066689488,8.314810667977754,35968,2048,00:04:06
2.0.0,2023,Virgin Islands - VI,8.282318208589935,9.873196987417773,36000,32,00:00:03
2.0.0,2023,Virginia - VA,8.290391149903806,8.570945049333272,37072,1072,00:02:05
2.0.0,2023,Washington - WA,8.297084775637272,9.153250397479036,37392,320,00:00:34
2.0.0,2023,West Virginia - WV,8.305465296071555,9.070108100548866,37840,448,00:00:49
2.0.0,2023,Wisconsin - WI,8.31402369976454,8.908847893622468,38424,584,00:01:05
2.0.0,2023,Wyoming - WY,8.3167555997769,8.90215177600985,38616,192,00:00:21
2.0.0,2022,Alabama - AL,8.320892086278382,8.625419420355836,39160,544,00:01:03
2.0.0,2022,Alaska - AK,8.32483525755933,9.022477904180397,39400,240,00:00:26
2.0.0,2022,American Samoa - AS,8.325630159680191,10.885074217332747,39416,16,00:00:01
2.0.0,2022,Arizona - AZ,8.327903002815072,9.092241800271827,39544,128,00:00:14
2.0.0,2022,Arkansas - AR,8.333920213642651,8.744871178584177,40152,608,00:01:09
2.0.0,2022,California - CA,8.33869389728491,8.765826115963439,40624,472,00:00:53
2.0.0,2022,Colorado - CO,8.344028249262148,8.78296732372392,41144,520,00:00:59
2.0.0,2022,Connecticut - CT,8.341732896186258,8.272883797305969,42504,1360,00:02:44
2.0.0,2022,Delaware - DE,8.342705021210097,9.87058217142683,42536,32,00:00:03
2.0.0,2022,District of Columbia - DC,8.343440190325875,10.896062927695766,42552,16,00:00:01
2.0.0,2022,Florida - FL,8.31352886237086,6.533688945263717,43112,560,00:01:25
2.0.0,2022,Georgia - GA,8.30916921409133,8.164955008678614,44392,1280,00:02:36
2.0.0,2022,Guam - GU,8.309902256889131,11.003126892153546,44408,16,00:00:01
2.0.0,2022,Hawaii - HI,8.31105991571211,9.540722347183868,44456,48,00:00:05
2.0.0,2022,Idaho - ID,8.315516772281262,8.905236396685709,44816,360,00:00:40
2.0.0,2022,Illinois - IL,8.318406252401765,8.47864321618225,45640,824,00:01:37
2.0.0,2022,Indiana - IN,8.323940547948002,8.67811762879696,46384,744,00:01:25
2.0.0,2022,Iowa - IA,8.328933873466287,8.629059144998537,47184,800,00:01:32
2.0.0,2022,Kansas - KS,8.33407250006486,8.630340312398808,48032,848,00:01:38
2.0.0,2022,Kentucky - KY,8.337693699856356,8.521416181184817,49000,968,00:01:53
2.0.0,2022,Louisiana - LA,8.342666768446232,8.839485833501374,49520,520,00:00:58
2.0.0,2022,Maine - ME,8.196654481154242,6.814205464783878,53792,4272,00:10:26
2.0.0,2022,Maryland - MD,8.198500963227396,8.727281093526615,53992,200,00:00:22
2.0.0,2022,Massachusetts - MA,8.162180173615313,7.523155492526724,56808,2816,00:06:14
2.0.0,2022,Michigan - MI,8.16507784154256,8.417702797790742,57480,672,00:01:19
2.0.0,2022,Minnesota - MN,8.09060237845548,4.681581167793981,58200,720,00:02:33
2.0.0,2022,Mississippi - MS,8.09499239230324,8.499213195723613,58864,664,00:01:18
2.0.0,2022,Missouri - MO,8.097957223638568,8.288878011100149,59800,936,00:01:52
2.0.0,2022,Montana - MT,8.101193166672552,8.549202797190548,60256,456,00:00:53
2.0.0,2022,Nebraska - NE,8.08324440129706,6.886213986693795,61024,768,00:01:51
2.0.0,2022,Nevada - NV,8.084764832689572,8.785030038285017,61168,144,00:00:16
2.0.0,2022,New Hampshire - NH,8.071997154069944,7.713759217570087,63248,2080,00:04:29
2.0.0,2022,New Jersey - NJ,8.073955231910682,8.84500257570608,63424,176,00:00:19
2.0.0,2022,New Mexico - NM,8.076834170680524,8.80927212603658,63696,272,00:00:30
2.0.0,2022,New York - NY,8.079908766415162,8.488273117758503,64200,504,00:00:59
2.0.0,2022,North Carolina - NC,8.08291250381063,8.328931394839561,65008,808,00:01:37
2.0.0,2022,North Dakota - ND,8.08599102734572,8.577604380057316,65440,432,00:00:50
2.0.0,2022,Northern Mariana Islands - MP,8.086461692443564,10.613109370754666,65456,16,00:00:01
2.0.0,2022,Ohio - OH,8.070862659503984,6.877932230094118,66184,728,00:01:45
2.0.0,2022,Oklahoma - OK,8.074717353757569,8.505583647482469,66808,624,00:01:13
2.0.0,2022,Oregon - OR,8.077138473704586,8.663432880652222,67104,296,00:00:34
2.0.0,2022,Pennsylvania - PA,8.043852630210996,5.3847792424724545,67664,560,00:01:43
2.0.0,2022,Puerto Rico - PR,8.046990807199201,8.397756572025058,68296,632,00:01:15
2.0.0,2022,Rhode Island - RI,8.049682935909448,8.668637004329799,68616,320,00:00:36
2.0.0,2022,South Carolina - SC,8.051956647221024,8.489558556512696,68992,376,00:00:44
2.0.0,2022,South Dakota - SD,8.05501234371516,8.46868690004018,69528,536,00:01:03
2.0.0,2022,Tennessee - TN,8.056327303224021,8.177177711726968,70296,768,00:01:33
2.0.0,2022,Texas - TX,8.052396463967689,7.919249081971373,72336,2040,00:04:17
2.0.0,2022,Utah - UT,8.055224635967281,9.008888013204167,72576,240,00:00:26
2.0.0,2022,Vermont - VT,8.033686621235058,7.34328510089218,74640,2064,00:04:41
2.0.0,2022,Virgin Islands - VI,8.034241236978415,9.576282132860156,74672,32,00:00:03
2.0.0,2022,Virginia - VA,8.039809751369354,8.447653262056166,75744,1072,00:02:06
2.0.0,2022,Washington - WA,8.043127558054332,8.913825886138087,76064,320,00:00:35
2.0.0,2022,West Virginia - WV,8.047359611041912,8.836805929277748,76512,448,00:00:50
2.0.0,2022,Wisconsin - WI,8.051042693290034,8.564591053126343,77096,584,00:01:08
2.0.0,2022,Wyoming - WY,8.053231297209361,9.039996745920172,77288,192,00:00:21
2.0.0,2021,Alabama - AL,8.057811867819405,8.76620475052343,77832,544,00:01:02
2.0.0,2021,Alaska - AK,8.060009068491082,8.841897967921687,78072,240,00:00:27
2.0.0,2021,American Samoa - AS,8.06042773421898,10.797028553667081,78088,16,00:00:01
2.0.0,2021,Arizona - AZ,8.061948874120127,9.110876598207835,78216,128,00:00:14
2.0.0,2021,Arkansas - AR,8.066821911397982,8.74697997152543,78824,608,00:01:09
2.0.0,2021,California - CA,8.070839145849305,8.802936338509127,79296,472,00:00:53
2.0.0,2021,Colorado - CO,8.075542382960721,8.86315858022126,79816,520,00:00:58
2.0.0,2021,Connecticut - CT,8.079840872905677,8.340385046786704,81176,1360,00:02:43
2.0.0,2021,Delaware - DE,8.080417507406764,9.866686272155128,81208,32,00:00:03
2.0.0,2021,District of Columbia - DC,8.080846806052016,11.064387130525631,81224,16,00:00:01
2.0.0,2021,Florida - FL,8.085519699379859,8.849598276888853,81768,544,00:01:01
2.0.0,2021,Georgia - GA,8.09066606356906,8.433574086975447,83048,1280,00:02:31
2.0.0,2021,Guam - GU,8.091091741084458,11.130801020018822,83064,16,00:00:01
2.0.0,2021,Hawaii - HI,8.09190911113479,9.806197264917587,83112,48,00:00:04
2.0.0,2021,Idaho - ID,8.09538533833121,8.986671710669528,83472,360,00:00:40
2.0.0,2021,Illinois - IL,8.10042431122589,8.645568866096736,84296,824,00:01:35
2.0.0,2021,Indiana - IN,8.105518533181879,8.727371313165822,85040,744,00:01:25
2.0.0,2021,Iowa - IA,8.11082183967123,8.717098937771825,85840,800,00:01:31
2.0.0,2021,Kansas - KS,8.116337722182648,8.716377487086639,86688,848,00:01:37
2.0.0,2021,Kentucky - KY,8.121634023680295,8.625703921503693,87656,968,00:01:52
2.0.0,2021,Louisiana - LA,8.12557974476,8.850388819817862,88176,520,00:00:58
2.0.0,2021,Maine - ME,8.056152424605363,6.85030448523507,92456,4280,00:10:24
2.0.0,2021,Maryland - MD,8.0581717134616,9.114251930999481,92656,200,00:00:21
2.0.0,2021,Massachusetts - MA,8.045919361047133,7.6625669983636895,95472,2816,00:06:07
2.0.0,2021,Michigan - MI,8.050694370151296,8.791991903970612,96144,672,00:01:16
2.0.0,2021,Minnesota - MN,8.055217600742926,8.724660355020578,96848,704,00:01:20
2.0.0,2021,Mississippi - MS,8.059511120005556,8.738894998861896,97512,664,00:01:15
2.0.0,2021,Missouri - MO,8.064254830594958,8.59104504346091,98448,936,00:01:48
2.0.0,2021,Montana - MT,8.067695175823557,8.886147434485329,98904,456,00:00:51
2.0.0,2021,Nebraska - NE,8.072274747844514,8.723550173657632,99656,752,00:01:26
2.0.0,2021,Nevada - NV,8.073770834087778,9.261705704517958,99800,144,00:00:15
2.0.0,2021,New Hampshire - NH,8.07262512562478,8.01803265740012,101880,2080,00:04:19
2.0.0,2021,New Jersey - NJ,8.074163688908023,9.075415629784212,102056,176,00:00:19
2.0.0,2021,New Mexico - NM,8.076416013245652,9.020555839532026,102328,272,00:00:30
2.0.0,2021,New York - NY,8.079687637163328,8.803750673945244,102832,504,00:00:57
2.0.0,2021,North Carolina - NC,8.083935575096211,8.663631839720699,103640,808,00:01:33
2.0.0,2021,North Dakota - ND,8.087018863158859,8.901535260620275,104072,432,00:00:48
2.0.0,2021,Northern Mariana Islands - MP,8.087338474553855,10.88570222800099,104088,16,00:00:01
2.0.0,2021,Ohio - OH,8.032165255074384,4.066052885953138,104816,728,00:02:59
2.0.0,2021,Oklahoma - OK,7.985137622506195,4.076361574405917,105456,640,00:02:37
2.0.0,2021,Oregon - OR,7.98758230316422,8.965478577021187,105752,296,00:00:33
2.0.0,2021,Pennsylvania - PA,7.991178573943787,8.757685480034745,106296,544,00:01:02
2.0.0,2021,Puerto Rico - PR,7.995340878180002,8.76301399894381,106928,632,00:01:12
2.0.0,2021,Rhode Island - RI,7.997680401963876,8.864405914592586,107248,320,00:00:36
2.0.0,2021,South Carolina - SC,8.000411468964709,8.863763305148636,107624,376,00:00:42
2.0.0,2021,South Dakota - SD,8.003834997757606,8.756186900183211,108160,536,00:01:01
2.0.0,2021,Tennessee - TN,8.008105299800299,8.658713116094104,108928,768,00:01:28
2.0.0,2021,Texas - TX,8.00060785938099,7.619691187739159,110968,2040,00:04:27
2.0.0,2021,Utah - UT,8.002638553700512,9.066673975528763,111208,240,00:00:26
2.0.0,2021,Vermont - VT,8.003540312389426,8.052813522139681,113256,2048,00:04:14
2.0.0,2021,Virgin Islands - VI,8.003962002688587,9.83862925876879,113288,32,00:00:03
2.0.0,2021,Virginia - VA,8.008487903909455,8.5174666146037,114360,1072,00:02:05
2.0.0,2021,Washington - WA,8.010933157908978,8.992140289795847,114680,320,00:00:35
2.0.0,2021,West Virginia - WV,8.014039936251857,8.897314611765497,115128,448,00:00:50
2.0.0,2021,Wisconsin - WI,8.017329032805952,8.723100522557589,115712,584,00:01:06
2.0.0,2021,Wyoming - WY,8.018994726778761,9.166776491096686,115904,192,00:00:20
2.0.0,2020,Alabama - AL,8.022429303421179,8.828023419217974,116448,544,00:01:01
2.0.0,2020,Alaska - AK,8.023833857108327,8.768719147361068,116688,240,00:00:27
2.0.0,2020,American Samoa - AS,8.024134017233985,11.03460147874266,116704,16,00:00:01
2.0.0,2020,Arizona - AZ,8.02517824883341,9.105570867630771,116832,128,00:00:14
2.0.0,2020,Arkansas - AR,8.028958835353034,8.828113086016362,117440,608,00:01:08
2.0.0,2020,California - CA,8.031980159208127,8.861695068788674,117912,472,00:00:53
2.0.0,2020,Colorado - CO,8.024410965731606,6.646520896581679,118448,536,00:01:20
2.0.0,2020,Connecticut - CT,7.9942331825590385,6.039170248368215,119824,1376,00:03:47
2.0.0,2020,Delaware - DE,7.994597201875561,9.637928619817176,119856,32,00:00:03
2.0.0,2020,District of Columbia - DC,7.994872069549906,10.768275392694635,119872,16,00:00:01
2.0.0,2020,Florida - FL,7.99763185909881,8.656052078695543,120416,544,00:01:02
2.0.0,2020,Georgia - GA,8.0005488346274,8.284817201188238,121696,1280,00:02:34
2.0.0,2020,Guam - GU,8.000808374013324,10.621578074758235,121712,16,00:00:01
2.0.0,2020,Hawaii - HI,8.001326865110492,9.574669832830855,121760,48,00:00:05
2.0.0,2020,Idaho - ID,8.003513366917064,8.81857071824311,122120,360,00:00:40
2.0.0,2020,Illinois - IL,8.007004353211222,8.560380073775166,122944,824,00:01:36
2.0.0,2020,Indiana - IN,8.010462176402726,8.626033319699816,123688,744,00:01:26
2.0.0,2020,Iowa - IA,8.014475009888654,8.687323259688073,124488,800,00:01:32
2.0.0,2020,Kansas - KS,8.01825951172195,8.615494862696263,125336,848,00:01:38
2.0.0,2020,Kentucky - KY,8.022119065311292,8.555323661893366,126304,968,00:01:53
2.0.0,2020,Louisiana - LA,8.025263015297373,8.869575306488567,126824,520,00:00:58
2.0.0,2020,Maine - ME,7.993077134906017,7.141226981054883,131088,4264,00:09:57
2.0.0,2020,Maryland - MD,7.994497304776133,9.048209152728473,131288,200,00:00:22
2.0.0,2020,Massachusetts - MA,7.987013584496838,7.6530100581134795,134104,2816,00:06:07
2.0.0,2020,Michigan - MI,7.990449658742519,8.74087120720471,134776,672,00:01:16
2.0.0,2020,Minnesota - MN,7.9941885772759465,8.780777167611216,135480,704,00:01:20
2.0.0,2020,Mississippi - MS,7.997551173970798,8.748369036787244,136144,664,00:01:15
2.0.0,2020,Missouri - MO,8.001085439888046,8.550711215755895,137080,936,00:01:49
2.0.0,2020,Montana - MT,8.003752262255334,8.89500443814669,137536,456,00:00:51
2.0.0,2020,Nebraska - NE,8.007153658828589,8.681961359140447,138288,752,00:01:26
2.0.0,2020,Nevada - NV,8.00819739631972,9.154109261188001,138432,144,00:00:15
2.0.0,2020,New Hampshire - NH,7.998996071562382,7.434799955227447,140528,2096,00:04:41
2.0.0,2020,New Jersey - NJ,8.00024563072621,9.140319269107042,140704,176,00:00:19
2.0.0,2020,New Mexico - NM,7.9935728927056795,5.679319115925748,140992,288,00:00:50
2.0.0,2020,New York - NY,7.996237452618494,8.818568270578414,141496,504,00:00:57
2.0.0,2020,North Carolina - NC,7.999150966641394,8.544334157549297,142304,808,00:01:34
2.0.0,2020,North Dakota - ND,8.00155406008563,8.880354867655704,142736,432,00:00:48
2.0.0,2020,Northern Mariana Islands - MP,8.001787216820649,10.812472123214341,142752,16,00:00:01
2.0.0,2020,Ohio - OH,8.00498380594107,8.701962031652812,143464,712,00:01:21
2.0.0,2020,Oklahoma - OK,8.007956445444622,8.755470988348112,144088,624,00:01:11
2.0.0,2020,Oregon - OR,8.009746652331373,8.987821427331383,144384,296,00:00:32
2.0.0,2020,Pennsylvania - PA,8.012478945522894,8.810126088355302,144928,544,00:01:01
2.0.0,2020,Puerto Rico - PR,8.015494060083173,8.772492802294924,145560,632,00:01:12
2.0.0,2020,Rhode Island - RI,8.017320583532952,8.944450724243486,145880,320,00:00:35
2.0.0,2020,South Carolina - SC,8.019431202360284,8.931699471958623,146256,376,00:00:42
2.0.0,2020,South Dakota - SD,8.022367793111515,8.912941385290448,146792,536,00:01:00
2.0.0,2020,Tennessee - TN,8.025358631153992,8.641103348135056,147560,768,00:01:28
2.0.0,2020,Texas - TX,8.026256763523422,8.0917591809678,149600,2040,00:04:12
2.0.0,2020,Utah - UT,8.027546068783884,8.920781541541071,149840,240,00:00:26
2.0.0,2020,Vermont - VT,8.027645249671108,8.0349083814436,151888,2048,00:04:14
2.0.0,2020,Virgin Islands - VI,8.02789178284078,9.397783014050587,151920,32,00:00:03
2.0.0,2020,Virginia - VA,8.031308062027305,8.546741489035734,152992,1072,00:02:05
2.0.0,2020,Washington - WA,8.033182678047933,9.042253011236118,153312,320,00:00:35
2.0.0,2020,West Virginia - WV,8.035409911648136,8.877732220439666,153760,448,00:00:50
2.0.0,2020,Wisconsin - WI,8.035916715734023,8.171613771878087,154344,584,00:01:11
2.0.0,2020,Wyoming - WY,8.037098217151062,9.114338249738488,154536,192,00:00:21
2.0.0,2019,Alabama - AL,8.038170390831047,8.354785728595486,155080,544,00:01:05
2.0.0,2019,Alaska - AK,8.038818614264287,8.480740858309455,155320,240,00:00:28
2.0.0,2019,American Samoa - AS,8.038978176726772,9.957661269157388,155336,16,00:00:01
2.0.0,2019,Arizona - AZ,8.03960612255829,8.88152666046821,155464,128,00:00:14
2.0.0,2019,Arkansas - AR,8.039088171316804,7.908804140975741,156072,608,00:01:16
2.0.0,2019,California - CA,8.039961898802911,8.339671851897098,156544,472,00:00:56
2.0.0,2019,Colorado - CO,8.040955447744542,8.351655204897373,157064,520,00:01:02
2.0.0,2019,Connecticut - CT,8.036103853982272,7.512617014559282,158424,1360,00:03:01
2.0.0,2019,Delaware - DE,8.03627604005967,8.989902934043984,158456,32,00:00:03
2.0.0,2019,District of Columbia - DC,8.036451724750565,10.257182176037862,158472,16,00:00:01
2.0.0,2019,Florida - FL,8.036101430419068,7.935341460776182,159016,544,00:01:08
2.0.0,2019,Georgia - GA,8.034638379335453,7.856934036085271,160296,1280,00:02:42
2.0.0,2019,Guam - GU,8.034799685471885,10.057766774890037,160312,16,00:00:01
2.0.0,2019,Hawaii - HI,8.035063339856665,9.024039255033546,160360,48,00:00:05
2.0.0,2019,Idaho - ID,8.035478784097393,8.224908478678278,160720,360,00:00:43
2.0.0,2019,Illinois - IL,8.0361649495315,8.172279005365553,161544,824,00:01:40
2.0.0,2019,Indiana - IN,8.035990951895805,7.99838860927498,162288,744,00:01:33
2.0.0,2019,Iowa - IA,8.036913316462915,8.22850675108424,163088,800,00:01:37
2.0.0,2019,Kansas - KS,8.028514268079935,6.725863040595885,163968,880,00:02:10
2.0.0,2019,Kentucky - KY,8.028271571508826,7.987372248053058,164936,968,00:02:01
2.0.0,2019,Louisiana - LA,8.029332279753648,8.380534896263107,165456,520,00:01:02
2.0.0,2019,Maine - ME,7.990956454584802,6.740822594247265,169720,4264,00:10:32
2.0.0,2019,Maryland - MD,7.991214305877084,8.216194500095845,169920,200,00:00:24
2.0.0,2019,Massachusetts - MA,7.974889466181588,7.099725272911614,172736,2816,00:06:36
2.0.0,2019,Michigan - MI,7.975045945304857,8.015473221808113,173408,672,00:01:23
2.0.0,2019,Minnesota - MN,7.9752517987176725,8.026283002914056,174112,704,00:01:27
2.0.0,2019,Mississippi - MS,7.9749472353469395,7.895880382623397,174776,664,00:01:24
2.0.0,2019,Missouri - MO,7.97423808119544,7.8439945797574895,175712,936,00:01:59
2.0.0,2019,Montana - MT,7.974910796218076,8.242862525586613,176168,456,00:00:55
2.0.0,2019,Nebraska - NE,7.974861450520055,7.9633182372996165,176920,752,00:01:34
2.0.0,2019,Nevada - NV,7.9753094333636225,8.566541816330561,177064,144,00:00:16
2.0.0,2019,New Hampshire - NH,7.967200435749001,7.332540562554993,179144,2080,00:04:43
2.0.0,2019,New Jersey - NJ,7.9675909663263536,8.385992602922567,179320,176,00:00:20
2.0.0,2019,New Mexico - NM,7.967862172552218,8.15076948201779,179592,272,00:00:33
2.0.0,2019,New York - NY,7.968881865040243,8.349642220708779,180096,504,00:01:00
2.0.0,2019,North Carolina - NC,7.969857129139938,8.193358141278184,180904,808,00:01:38
2.0.0,2019,North Dakota - ND,7.970768944753066,8.3718598947343,181336,432,00:00:51
2.0.0,2019,Northern Mariana Islands - MP,7.970895165639525,9.71434070630605,181352,16,00:00:01
2.0.0,2019,Ohio - OH,7.971962121517506,8.25335442483179,182064,712,00:01:26
2.0.0,2019,Oklahoma - OK,7.973082651205269,8.314047929198283,182688,624,00:01:15
2.0.0,2019,Oregon - OR,7.9738054212488825,8.44637129628863,182984,296,00:00:35
2.0.0,2019,Pennsylvania - PA,7.974508626820291,8.218296843427584,183528,544,00:01:06
2.0.0,2019,Puerto Rico - PR,7.969538686144253,6.7738685940610965,184176,648,00:01:35
2.0.0,2019,Rhode Island - RI,7.970219000723384,8.382040891563024,184496,320,00:00:38
2.0.0,2019,South Carolina - SC,7.971158635700614,8.460586271048774,184872,376,00:00:44
2.0.0,2019,South Dakota - SD,7.968525811874342,7.174846560518697,185424,552,00:01:16
2.0.0,2019,Tennessee - TN,7.969580871688688,8.232758644349081,186192,768,00:01:33
2.0.0,2019,Texas - TX,7.965917783302628,7.64519392248182,188232,2040,00:04:26
2.0.0,2019,Utah - UT,7.966766206536391,8.69291274006672,188472,240,00:00:27
2.0.0,2019,Vermont - VT,7.960283614411321,7.405720679491858,190520,2048,00:04:36
2.0.0,2019,Virgin Islands - VI,7.960416111751563,8.836060780931124,190552,32,00:00:03
2.0.0,2019,Virginia - VA,7.960479933946127,7.971756574778107,191632,1080,00:02:15
2.0.0,2019,Washington - WA,7.961325697336621,8.502283336408222,191952,320,00:00:37
2.0.0,2019,West Virginia - WV,7.962490761813502,8.495151027241906,192400,448,00:00:52
2.0.0,2019,Wisconsin - WI,7.957319052429214,6.585680598309902,193000,600,00:01:31
2.0.0,2019,Wyoming - WY,7.9580630768771385,8.783626357514517,193192,192,00:00:21
2.0.0,2018,Alabama - AL,7.959007982415283,8.309388812385642,193736,544,00:01:05
2.0.0,2018,Alaska - AK,7.959670902210787,8.533423172942898,193976,240,00:00:28
2.0.0,2018,American Samoa - AS,7.959799683092794,9.902073444837407,193992,16,00:00:01
2.0.0,2018,Arizona - AZ,7.96016955307374,8.563226356759507,194120,128,00:00:14
2.0.0,2018,Arkansas - AR,7.961401178396947,8.375128772841357,194728,608,00:01:12
2.0.0,2018,California - CA,7.962334031242553,8.366787706543736,195200,472,00:00:56
2.0.0,2018,Colorado - CO,7.96332651117299,8.354224987149657,195720,520,00:01:02
2.0.0,2018,Connecticut - CT,7.963091576067341,7.929425583718708,197080,1360,00:02:51
2.0.0,2018,Delaware - DE,7.96326477165314,9.194941234289724,197112,32,00:00:03
2.0.0,2018,District of Columbia - DC,7.963385229491473,9.787276006100411,197128,16,00:00:01
2.0.0,2018,Florida - FL,7.964517402459487,8.39712599555269,197672,544,00:01:04
2.0.0,2018,Georgia - GA,7.964649634751528,7.985123265754615,198952,1280,00:02:40
2.0.0,2018,Guam - GU,7.964802336500838,10.45798182833051,198968,16,00:00:01
2.0.0,2018,Hawaii - HI,7.965062998398885,9.215172370961517,199016,48,00:00:05
2.0.0,2018,Idaho - ID,7.965926061441164,8.47350287899445,199376,360,00:00:42
2.0.0,2018,Illinois - IL,7.966482494996807,8.103442018742777,200200,824,00:01:41
2.0.0,2018,Indiana - IN,7.9672270844540405,8.172773970682051,200944,744,00:01:31
2.0.0,2018,Iowa - IA,7.9683880495842505,8.271122242284529,201744,800,00:01:36
2.0.0,2018,Kansas - KS,7.9692135884895805,8.170597922957361,202592,848,00:01:43
2.0.0,2018,Kentucky - KY,7.969957708800148,8.128813027703988,203560,968,00:01:59
2.0.0,2018,Louisiana - LA,7.971038953379521,8.418104647374065,204080,520,00:01:01
2.0.0,2018,Maine - ME,7.940867928844106,6.726806318473502,208360,4280,00:10:36
2.0.0,2018,Maryland - MD,7.941485932024625,8.642183436172317,208560,200,00:00:23
2.0.0,2018,Massachusetts - MA,7.932417114875491,7.31384151159322,211376,2816,00:06:25
2.0.0,2018,Michigan - MI,7.9340705765914015,8.490771794714462,212048,672,00:01:19
2.0.0,2018,Minnesota - MN,7.935512832762189,8.395173724767378,212752,704,00:01:23
2.0.0,2018,Mississippi - MS,7.936715855738323,8.34191670278259,213416,664,00:01:19
2.0.0,2018,Missouri - MO,7.938090656151912,8.264503091173015,214352,936,00:01:53
2.0.0,2018,Montana - MT,7.939164082571842,8.478073934077077,214808,456,00:00:53
2.0.0,2018,Nebraska - NE,7.940708804790498,8.408015188731987,215560,752,00:01:29
2.0.0,2018,Nevada - NV,7.941049115765188,8.485421100935714,215704,144,00:00:16
2.0.0,2018,New Hampshire - NH,7.9386393037842105,7.696430733567416,217784,2080,00:04:30
2.0.0,2018,New Jersey - NJ,7.939111551773528,8.569946053719734,217960,176,00:00:20
2.0.0,2018,New Mexico - NM,7.93999516067402,8.717470375431784,218232,272,00:00:31
2.0.0,2018,New York - NY,7.941221638047979,8.510440438807136,218736,504,00:00:59
2.0.0,2018,North Carolina - NC,7.942458460138246,8.29207506094201,219544,808,00:01:37
2.0.0,2018,North Dakota - ND,7.943600191903259,8.569651797615268,219976,432,00:00:50
2.0.0,2018,Northern Mariana Islands - MP,7.943713850510617,9.88905103883787,219992,16,00:00:01
2.0.0,2018,Ohio - OH,7.944938781511416,8.342410742556895,220704,712,00:01:25
2.0.0,2018,Oklahoma - OK,7.946210683294104,8.42315005240875,221328,624,00:01:14
2.0.0,2018,Oregon - OR,7.947022356374841,8.604189238818934,221624,296,00:00:34
2.0.0,2018,Pennsylvania - PA,7.948182974933535,8.451001345335525,222168,544,00:01:04
2.0.0,2018,Puerto Rico - PR,7.949282419855787,8.355582374333975,222800,632,00:01:15
2.0.0,2018,Rhode Island - RI,7.950021533029529,8.50029994486722,223120,320,00:00:37
2.0.0,2018,South Carolina - SC,7.9509119475528705,8.516968228375642,223496,376,00:00:44
2.0.0,2018,South Dakota - SD,7.952083273947611,8.472533556454177,224032,536,00:01:03
2.0.0,2018,Tennessee - TN,7.95308648064959,8.256949587861493,224800,768,00:01:33
2.0.0,2018,Texas - TX,7.95077742526951,7.70428854965086,226840,2040,00:04:24
2.0.0,2018,Utah - UT,7.951618953357395,8.835510689886316,227080,240,00:00:27
2.0.0,2018,Vermont - VT,7.948867109628331,7.655122904043272,229128,2048,00:04:27
2.0.0,2018,Virgin Islands - VI,7.949053066486071,9.548502058329793,229160,32,00:00:03
2.0.0,2018,Virginia - VA,7.949101995883167,7.959497730626076,230240,1080,00:02:15
2.0.0,2018,Washington - WA,7.949636336871734,8.353661184485336,230560,320,00:00:38
2.0.0,2018,West Virginia - WV,7.950236050052234,8.271365006200627,231008,448,00:00:54
2.0.0,2018,Wisconsin - WI,7.951023107747332,8.275073521254646,231592,584,00:01:10
2.0.0,2018,Wyoming - WY,7.951517736094779,8.596583828229102,231784,192,00:00:22
2.0.0,2017,Alabama - AL,7.952590315299482,8.437519928357704,232328,544,00:01:04
2.0.0,2017,Alaska - AK,7.953414917459305,8.84081274709812,232568,240,00:00:27
2.0.0,2017,American Samoa - AS,7.953548247808224,10.516001810690565,232584,16,00:00:01
2.0.0,2017,Arizona - AZ,7.9540690406481245,9.028250216342768,232712,128,00:00:14
2.0.0,2017,Arkansas - AR,7.9537380276516245,7.829034399224962,233320,608,00:01:17
2.0.0,2017,California - CA,7.954854764659915,8.548136596074606,233792,472,00:00:55
2.0.0,2017,Colorado - CO,7.956095655722096,8.556173045727324,234312,520,00:01:00
2.0.0,2017,Connecticut - CT,7.956704979853028,8.063096213936046,235672,1360,00:02:48
2.0.0,2017,Delaware - DE,7.956881379360256,9.509564148973505,235704,32,00:00:03
2.0.0,2017,District of Columbia - DC,7.957021448681346,10.742955978661795,235720,16,00:00:01
2.0.0,2017,Florida - FL,7.957975761571002,8.394207748358639,236264,544,00:01:04
2.0.0,2017,Georgia - GA,7.958677893958386,8.09043555597472,237544,1280,00:02:38
2.0.0,2017,Guam - GU,7.958792920547117,10.133118125499204,237560,16,00:00:01
2.0.0,2017,Hawaii - HI,7.958981546163302,9.016598150023285,237608,48,00:00:05
2.0.0,2017,Idaho - ID,7.960005337337228,8.698517557281475,237968,360,00:00:41
2.0.0,2017,Illinois - IL,7.961455685241704,8.403655356034866,238792,824,00:01:38
2.0.0,2017,Indiana - IN,7.962903815434401,8.456597563404076,239536,744,00:01:27
2.0.0,2017,Iowa - IA,7.9587305956314625,6.897579686594199,240352,816,00:01:58
2.0.0,2017,Kansas - KS,7.959958030825771,8.323813578382566,241200,848,00:01:41
2.0.0,2017,Kentucky - KY,7.961395031192225,8.33639056971307,242168,968,00:01:56
2.0.0,2017,Louisiana - LA,7.962490218368488,8.50751374206288,242688,520,00:01:01
